video_id,title,comment,author
vjiChUnHCCQ,"Debat Pilkada Jakarta, Ridwan Kamil: JJ Rizal Sebut Ahok Gubernur Paling Brutal Menggusur dari PDIP",RK gas teges knpa kok nyangkot pautkan k AHOX lo kamu gk kn jadi gub dki .tpi ingat ahox bersi dri koropsi mslah ahox gk jadi itu unsur politik pks,@abahriaji8621
vjiChUnHCCQ,"Debat Pilkada Jakarta, Ridwan Kamil: JJ Rizal Sebut Ahok Gubernur Paling Brutal Menggusur dari PDIP",gimana gk di gusur bangunan liar menyebabkan kebanjiran dn ketidak nyamanan warga jakarta...gk usah cari muka,@Rindiani-wv3ym
vjiChUnHCCQ,"Debat Pilkada Jakarta, Ridwan Kamil: JJ Rizal Sebut Ahok Gubernur Paling Brutal Menggusur dari PDIP","Jokowi Perintahkan ASN Pindah ke IKN Mulai Januari 2025 Mendatang Kemungkinan ASN yang dijakarta akan lebih banyak pidah Ke IKN, jadi ruang kosong dan beban jakarta akan berkurang sedikit dalam penurunan tanah,",@aripratono5065
vjiChUnHCCQ,"Debat Pilkada Jakarta, Ridwan Kamil: JJ Rizal Sebut Ahok Gubernur Paling Brutal Menggusur dari PDIP","Pram menyebut gub anis, ahok, sutiyoso, ...kenapa pk Jokowi nggak disebut ?...   jangan gitu dong !!  Nggak etis .. anda kan sahabat dekat pk Jokowi... .   Maaf, ini pendapatku",@DinaraKholidyaSafina
vjiChUnHCCQ,"Debat Pilkada Jakarta, Ridwan Kamil: JJ Rizal Sebut Ahok Gubernur Paling Brutal Menggusur dari PDIP",Cieeee ada yg mau menjatuhkan partai ni...,@antolychanel1724
vjiChUnHCCQ,"Debat Pilkada Jakarta, Ridwan Kamil: JJ Rizal Sebut Ahok Gubernur Paling Brutal Menggusur dari PDIP",Kota semacam jakarta <br>Untuk menertibkan tata kota agar rapi yaaa harus ada pengusuran,@SamsulAkbarSuryakusuma1
vjiChUnHCCQ,"Debat Pilkada Jakarta, Ridwan Kamil: JJ Rizal Sebut Ahok Gubernur Paling Brutal Menggusur dari PDIP","Overpopulasi kota bukan benahin luas bangunan doang bos. Lu sinergi sama pemkot daerah laen, guna pembangunan / perluasan sektor usaha. Agar populasi merata tinggal dan bekerja mengisi wilayah pembangunan.",@Ervinz789
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",2,@NakaIrvan
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Setelah debat terakhir bisa dipredikisi jika pasangan Pramono Rano menang  satu putaran dan ditambah lagi dukungan ANAK ABAH  kepada PramRano.,@romlihmadja4841
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","hebaat nomor dua bisa lolos calon Independen, riil dukungannya",@kadesadnyana8063
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",02 makan omongnannya sendiri🥱,@rezaardy0676
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Al SalamBoss ,,,,, Dharma TopMan 2024  Sang Ahli HAM ,Ok Merci5",@JanganNangis-t2x
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Terpaksa lihat debat pilkada mengingat sudah semakin dekat tanggal 27 November 2024 namun belum memutuskan pilih nomer berapa<br>- Paslon 1 sarat titipan partai <br>- Paslon 2 judulnya sih independen tapi cara majunya dengan mencuri KTP penduduk <br>- Paslon 3 masih ada bayang-bayang  arahan ibu partai<br>Sungguh membingungkan apa nanti di bilik suara ngunyah popcorn aja yah😂,@rinafitrianaamran8094
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Saya liat debat dan mengidolakan Rano Karno TPI sekarang berbalik ketika berkoalisi dengan amin tua rais si Sengkuni indonesia jadi males dukungnya🙏💤,,,,amin tua Bangka gx punya malu sebagai tokoh bapak provokator indonesia dengan nyata perusak bangsa dengan politik licik amin tuaaa Bangka🤦",@YosYosiku
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",❤,@RinaldiYunanda-u2f
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Siapapun Gubernurnya presidennya tetap Pak Prabowo,@apacheindihe7072
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Pak darma orang cerdas,@boimarkra1014
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Saya siapa pun gubenurnya yg tahu Ama masyarakatnya, yg bikin macet tu jalan muara krang raya dulu dua jalur GK macet sekarang satu jalur bisa macet,buat parkiran kanan kiri,",@ahmadsuyanto7710
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",03 Pramono Rano karno terbaik untuk jakarta yg lain cuma wacana mimpi,@SuryaJayaAbadiBdg
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Bissmillahirohmanirohim pak darma petugas rakyat gubernur,@PiNet-k7i
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Bang doel baca muluuu,@livarustandy3200
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",NO RIDO! MULYONO   !!!.,@EniMatofani
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Yang cocok sejujurnya Pak Pram, mudah2n jadi ya Pak... Karena Program nya merakyat v dan realistis.",@EniMatofani
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Saya do&#39;akan Jakarta menyala. Fram Dul pantas jadi Gubernur Jakarta.,@banirujaker2475
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Saya selalu doa yang terbaik untuk pak dharma maju terus biar Jakarta aman dan damai,❤❤❤❤❤🎉",@DANNYShortaja-b1c
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Pak pram Aura gubernur jakarta 🤟🏻,@r.a6996
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Saya dukung pramono sm doel.. Biar jakarta tambah smerawut..,@kaptenkaryo3289
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Si doel mlongo liat pa rk ngomong,@kaptenkaryo3289
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Keren darmaa,@W202XT30
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Yang nomer 2 kirain pinter gatau nya dongok banyakan dongeng pak.. kirain independent bisa di harap,jelasin program aja bingung dan gagap",@shaihulud555
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",bang dul,@muhammadrizkydwiky830
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Dharma Pongrekun mantab 👍,@anayuliana3140
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Rano  karno  ap &quot; hak mau  dari  otak  tp  dari  baca😅,@gustiRecas
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Demi kota Jakarta agar dapat menjadi kota kebanggaan indonesia ,pasangan no 01 yg terbaik untuk jadi gubernur Jakarta.2024 -2029",@JujongFamily
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Jakarta pilih 03 bikan yang lainyaa🔥🔥🔥🔥🔥🔥🔥🔥,@Putri_1922sht
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Bisa dijelaskan : dalam hal menyebutkan nama seseorang. <br><br>Kenapa ketika menyebutkan setiap nama Rano Karno selalu di iringi dengan &quot;atau si Doel&quot;..? <br><br>Kenapa kalau menyebutkan nama Ridwan Kamil tidak disebutkan :&quot; Atau bang Emil&quot;...? <br><br>Memangnya kalau tidak disebutkan &quot;atau si Doel&quot;, pemirsa atau penonton akan lupa..??",@Emjes
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",01 03 d trakhir kena ulti hehe,@berryjm
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","paslon 1 lucu ya,,<br>tidak menggusur hanya memindahkan.😂😂😂",@RJGanda
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","paslon 1 lucu ya,,<br>tidak menggusur hanya memindahkan.😂😂😂",@RJGanda
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","paslon 1 lucu ya,,<br>tidak menggusur hanya memindahkan.😂😂😂",@RJGanda
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Dharma Pongrekun paten,@iqlanads
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","MAS PRAM, BANG DOEL MENYALA 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥",@shasasasabela17
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",no.3 semakin mempesona,@sardoyonooppo5422
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Look keren,natural,rasional,cerdas,ilmiah,<br>Saya bukan warga jkt,sy dukung 2 donk,,<br>Independent,,,and be independent",@Ken_Edd
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","01. Parpol, seperti yg sudah sudah. lihat kinerja mereka sebelumnya apakah masih ada masalah ?<br>02. Independent, sudah pasti untuk rakyat. Ingat !! kesempatan mungkin cuma kali ini aja..<br>03. Hampir sama dengan 01, ini hebat lagi, mentang&quot; wakilnya artis, terkenal, tanpa fikir panjang.. ini dunia nyata bosss !!! lu fikir sinetron, baperan amat..",@undergroundfarming4915
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",gaspoll menangkan 03,@salmaamizah-ox2lz
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",DHARMA PONGREKUN GUBERNUR JAKARTA MENANG MENANG,@ilovesumba
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",jakarta tetap the jak bukan viking,@budiutomo3280
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",aing kumaha ie.. kang emil kudu menang atuh,@barlihalim6468
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Jakarta menyala bersama 03<br>Jakarta menyala bersama 03😎😎,@AURELIAPUTRIMAHARANI-j3k
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Jakarta lebih baik bersama pak Pram dan bang doel 🔥🔥🔥🔥🔥,@PinujiLestari-og1wn
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",siap menangkan pak pram,@anismarifah6277
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",RK kelar balik kanan aja lu😂,@NazarTobing-k1e
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",masyallah....gak rugi pilih no 1...ayooo pilih rido,@suryanipasaribu411
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Pramono Doel keren abis malam ini.. Berisi, terukur dan keren.. 😊",@densyafrin4239
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Yukk kita dukung pemimpin yg tidak di dukung ormas intoleran,@nkri5883
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Yg terbaik untuk gubernur Jakarta adalah pasangan Rido,@mangihutmarbun8408
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","gilee pak dharma sama pak kun keren banget pembawaannya, pasangan independen tanpa intervensi partai goks!",@andreprasetyahidayat2723
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",kerenn pak pramm,@yusiulfa60
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Mantap nih buat solusi sampah..mas pram menyala,@tooring_adventurehk
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Salut dengan Dharma Pangrekun. Visi Misi yang berani melawan kekuatan Elit global. Resiko yang dihadapi  Berani Martir untuk warga Dki Jakarta...,@efranputralimbong8572
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Wesss mantap pilihanku pak pram dan bang doel untuk jakarta lebih baik lagi,@Nurainiwee
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",PAK PRAM BANG DOEL MENYALA 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,@rara-v5i
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",JAKARTA M3NYALA 🔥🔥🔥,@taputri-n9b
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Udah muak dg petugas partai, 02 lebih masuk akal🤩🤩",@budbudy8325
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Anak Abah dan Ahoker Sudah Bersatu Bergabung Dengan PRAM - RANO it&#39;s mean GAME OVER 😂😂😂😂,@rakyat_jelata.
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Yang masuk akal visi misinya bang dul dan ridwan kamil.,@Jayaponsel-t4p
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Jakarta menyala,,kaga pake ribet daahh",@novitakurniasih1225
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Pilih no 2 dharma pongrekun.<br>Trump aja pilih menteri kesehatannya yg anti vaksin.., jgn jadi rakyat bodoh yg mau diternak asing..Bentar lagi mau terjadi pandemi ke 2..klian mau di kerangkeng berulang di rumah?",@viraltoday5095
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",01atau RIDO bagus visioner 👍dan rasional,@achmadnurzaen5455
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Mas pram bang doel menyala,@farahshania609
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Tapi statusnya masih sebagai petugas partai bukan Pak?,@moneymanagement7469
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Jakarta menyala bersama 03,@farahshania609
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Mba ade yg nyuruh buru&quot; punya anak siape.?,@Yak_yai
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",si rano so soan nyerang .. kaga ngaca apa dianya terima duit korupsi + kampanye pake dana judol,@Oren_yt
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Rencana KIM PLUSS, TDK TERCAPAI, PDIP MASIH ADA, OK PDIP satukan barisan, menangkan putra daerah!!!?.",@SangapanSilalahi
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",No urut 2,@YusufLake
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Dharmakun hebat berani menghambat perang global vho pandemi creati,yang dua gak ada nyali,dharmakun dkj 1,,,,",@massupri5810
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan",Semoga R1DO menjadi pemenang nya....,@hayogabung
wTFAE0zWpCo,"LIVE - Debat Ketiga Pilkada Jakarta 2024: RK-Suswono, Dharma-Kun, Pramono-Rano Adu Gagasan","Pak Pramono dan bang doel...saran saya..Selain Giant sea wall, untuk mengatasi banjir di jakarta harus menerapkan juga system polder seperti yang ada di Belanda ...sangat setuju dengan penanaman mangrove...",@Dody42Kuswantoro
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,November 2024: 🎉,@halovideos2101
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,"just worried about your country , don&#39;t interupt another country",@Morenna_mmmss
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,"As Indonesian, i just smiling watching this. This is 2024, no longer devide et impera, too old method.",@hendyfirmanto1795
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Jokowi is the best president at the moment but he has finished his duties as president and is now replaced by President Prabowo Subianto who will lead Indonesia to a new government.,@EbenHadjo
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Western propaganda media,@Volgaid
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,We are F&#39;ed up now in here 😂,@Kipas_angin_maspiun
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Prabowo still subscribed to The Economist tho.,@appworkz
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Prabowo win✌✌✌🤟🤟🤟🤟🤟🤪🤪🤪🤪,@RikaNatalia-pc6bp
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Indochina friendly,@ArifSetiawan-k2o
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,"Rising besar bapak ini, tau via media duluan dr luar negri yg di liat thn ini.. lgsg cpt telusur di 38 propinsi, 17.000 pulau, 6 istana (dua baru) .. segera susunan kabinetnya aja pak. Kluyuran terus😅 garis depan baik, berani nyusul ke hot topik pemberita ( perang)",@qwerty-zj7nm
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,🇬🇧👑️❤️❤🌍,@ShriyaDamayanthi
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,"i never believe in the integrity of the economist and western media, always bias, provocative, inbalance, partisan, and have mission to make Indonesia confusing and step back",@TheDragonian
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,I am so happy that Mr.prabowo Subianto elected as the presiden of Indonesia.,@NyariNyari-j7p
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Prabowo the best 😊😊,@ArifSetiawan-k2o
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Indonesia is the ruler of the world,@MuhammadRazi-w2j
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Traitor of Southeast Asia,@Jongkie2314
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,"It is not your Bussines ,Uraaaa Prabowo 💪🇮🇩",@RajaSiburian-c1k
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,"السلام عليكم ورحمة الله وبركاته<br>بسم الله الرحمن الرحيم<br>Kpd Yth :  Bapak Prabowo S Presiden RI  Bos terkaya tersukses terdermawan DKK ,Semoga lebih LARIS lebih Tersukses Terbijaksana terdermawan  mugi sehat walafiyat Sadayana Amin YRA dkk sekeluarga , Semoga lebih LARIS  Sukses lebih Barokah Amin YRA,.<br>Mohon Maaf mohon Bantosan Shodaqoh Infaq  Hibah Lampu LID hias 10 meteran perunitnya untuk di Halaman pinggir jalan hotmin pagar besi Masjid Pesantren Madrosah dan Pesantren kegiatan Tahun baru Islam  Muharrom dan Menyambut 17 Agustus 1945 oge Biaya  Beli mobil / Hadiah Mobil Avanza bekas termurah dibawah 100 Juta dan Sembako untuk Oprasional Pondok Pesantren Para Santri ,Sekolah RA DTW ,MTS MAJLIS TALIM ,DKM,Layanan Masyarakat ,Alumni swt  manfa&#39;at Dunya Akherat Amin YRA,<br>Mohon  Zakat Infaq Sgodaqoh Jariyyah  boleh Transper no Rekening Bank BRI mo : 0162 -01-003889-53-4, untuk Oprasional bayar PLN TOKEN LISTRIK tiap bulanan Pesantren Yayasan Miftahul Hidayah Alamat Rt 19 Rw 04 Dusun Cipantaran Desa Cibeureum Kec Banjar Kota Banjar Provinsi Jawa Barat. Semoga lebih <br>Barokah  Bulan Muharrom Tahun Baru Hijriyyah  mayunsan kegiatan 17 Agustusan Amin YRA.  Mohon doa semoga semua keluarga Pesantren pada sehat walafiayat Amin YRA, Mohon maaf Lahir Bathin dari kami sekeluarga .Terima kasih<br>جزاك الله خيرا كثيرا<br>اللهم اعطى منفقا خلفا<br> وامسك منفقا تلفا<br>والسلام عليكم ورحمة الله وبركاته",@abashidayat449
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Indonesia is the world mafia,@MasEntrepreneur
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Prabowo best for Indonesia...,@amarchannel07
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Whatever the WEST MEDIA said are normally TRASH!!!!,@mohdhazlymohdsalleh4087
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,I HATE THE INDONESIAN ELECTIONS 2024!!!,@PIZZ4JL
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,&quot;i hate prabowo&quot;<br>Maybe this is what the economist want,@IlhamM5
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Worry for west not me on Indonesia ..,@fahrivanpersie
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,"Third World, even media still used that word to justify that west is first class. Disgusting",@rims_86
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,The propogandist bad mouthing about other countries. Only reason they want to see extreme left winning.,@LukeJohnson-pz7jp
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Berita payah.. banyak sisi baik prabowo yang belum di sorot..,@r.ferdian3116
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Free Palestine <br>Free Palestine <br>Free Palestine <br>Free Palestine From Zionis Jews Israel ...,@putrairwanto6432
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Western are always not happy whatsoever if Indonesia becomes  developed well !! Who the heck trust western media he lll noo!,@randomedhk.8388
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,You guys really dont remember what happened in 1990,@iblamejurka
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Indonesia&#39;s democracy is depend on our national interest. <br>It&#39;s not depend on foreign interference. <br>Especially Europe interference or American interference. <br>INDONESIA has its own way! 🇮🇩,@melatiputih2646
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,"This video says, Prabowo is bad new for Indonesia. Meanwhile for people in Indonesia, including me, we are just fine. In fact, half of total population in Indonesia has elected him. So if Prabowo is not our problem, why does he become your problem?",@rhadhiyant
g6_W6dUH2eI,Pemilu Indonesia: Siapakah Prabowo Subianto?,Semakin di benci western semakin ku pilih prabowo,@AsrulSani-gt2kp
